ENSEMBL	logFC	logCPM	F	PValue	FDR	SYMBOL
ENSG00000130638	-0.612075555256795	7.26826530476034	25.3110423700964	8.07851883812572e-06	2.16741779197676e-05	ATXN10
ENSG00000215223	1.06230482655298	0.0949655040324349	25.3095047187042	8.08265491709657e-06	2.16827282698159e-05	
ENSG00000224855	0.99155048604305	0.420319184100114	25.3092295030323	8.08339544459765e-06	2.16827282698159e-05	OPA1-AS1
ENSG00000160867	-1.6795841317316	1.11235242311738	25.3085485354051	8.08522804092104e-06	2.16853775389527e-05	FGFR4
ENSG00000136153	-1.08578100875467	5.73352086564973	25.3077965038474	8.08725238710899e-06	2.16885404927014e-05	LMO7
ENSG00000171517	-2.51897700210002	0.525096029315997	25.2933854931359	8.12614708921113e-06	2.17905720451994e-05	LPAR3
ENSG00000180479	0.884823602365422	3.94337298326947	25.2923969957297	8.12882216386333e-06	2.17954681190506e-05	ZNF571
ENSG00000067798	-1.40112775867298	6.8216980522751	25.2901324962435	8.13495383263587e-06	2.18096302219366e-05	NAV3
ENSG00000131370	-1.19904875379562	4.63029003479198	25.2857450792084	8.14684757767953e-06	2.18392357511119e-05	SH3BP5
ENSG00000215244	1.20082127838955	2.96843925268707	25.2828323400635	8.15475370054496e-06	2.18576523948831e-05	LINC02649
ENSG00000270772	0.932045831384192	0.173269051805412	25.2825866408034	8.15542097539062e-06	2.18576523948831e-05	PDHA1P1
ENSG00000249318	-2.02477508598539	-0.296302019879027	25.2812130709833	8.1591523956057e-06	2.18653697643542e-05	
ENSG00000139579	-0.500727465831634	4.50947362928231	25.2803284348699	8.16155653107852e-06	2.18658029705026e-05	NABP2
ENSG00000173421	1.39088077787924	0.63595662461744	25.2801184713708	8.16212724818442e-06	2.18658029705026e-05	IHO1
ENSG00000071282	1.30516464488366	3.99982151828233	25.2799922837544	8.16247026803873e-06	2.18658029705026e-05	LMCD1
ENSG00000173409	-0.574359160818348	3.97833053112247	25.2798997087821	8.16272192715315e-06	2.18658029705026e-05	ARV1
ENSG00000168591	-0.488358244938203	4.56496248516672	25.267898328026	8.19541574975451e-06	2.19510900873982e-05	TMUB2
ENSG00000253770	1.29927876926064	-0.331283611720923	25.2661512307315	8.20018655438284e-06	2.19615765332605e-05	HMGB1P23
ENSG00000261460	0.848088456228069	0.854448260558061	25.2657089851817	8.20139465661872e-06	2.19625202276836e-05	
ENSG00000180764	-0.476236217159227	5.16469080681202	25.2650208723649	8.20327477591822e-06	2.19652631323882e-05	PIPSL
ENSG00000283674	1.03965921490166	4.99327207014343	25.2642499376133	8.20538172384541e-06	2.19686127626218e-05	LOC729732
ENSG00000080709	-1.95433535499307	4.4853081541474	25.2629904476772	8.20882510061345e-06	2.19755393978559e-05	KCNN2
ENSG00000118514	-1.33069961418598	2.1052618768074	25.26153763082	8.21279890042693e-06	2.198388441588e-05	ALDH8A1
ENSG00000134057	1.45817900418649	4.54821641740048	25.2561494087038	8.22755455305328e-06	2.20210853690804e-05	CCNB1
ENSG00000172901	1.73772539569779	0.985050899698854	25.253593323375	8.23456409305626e-06	2.20375482219279e-05	LVRN
ENSG00000279968	1.16924165822591	0.0592553529082142	25.2519225960114	8.23914909667666e-06	2.20475197128773e-05	CCDC28A-AS1
ENSG00000225222	1.02746241143586	0.198056333389874	25.2501112523676	8.24412301353856e-06	2.20585297271129e-05	CHCHD4P5
ENSG00000271161	1.08824778431846	-0.274177113923442	25.2415049110287	8.26779883187859e-06	2.21195722943984e-05	BOLA2P2
ENSG00000159263	1.31662905796829	2.64240937850284	25.2356262512243	8.28401175277401e-06	2.21606380691e-05	SIM2
ENSG00000213676	0.654522551895094	5.86875759811353	25.2306023025081	8.29789380199796e-06	2.21954605970065e-05	ATF6B
ENSG00000252874	1.19067619647078	-0.262418309361214	25.2288136279939	8.30284209594273e-06	2.22063820750698e-05	
ENSG00000269887	1.06115646452212	1.12377049119572	25.2273723290238	8.30683163592784e-06	2.22147373070843e-05	
ENSG00000099953	3.20344452896737	2.48270107407711	25.2192987067759	8.3292166737692e-06	2.22722802596673e-05	MMP11
ENSG00000140968	1.07895382245787	3.89633167489026	25.2183502100339	8.33185062877077e-06	2.22770024364415e-05	IRF8
ENSG00000280269	0.812963842744265	0.327460390642288	25.2161043403497	8.33809083571132e-06	2.2291364718597e-05	
ENSG00000268798	-1.01140948476942	0.13351081557763	25.2033465175821	8.37363167965373e-06	2.23835583450576e-05	
ENSG00000146063	-0.581715233908501	5.33582035637079	25.2030999342981	8.3743201725791e-06	2.23835583450576e-05	TRIM41
ENSG00000172379	-1.13377284502743	8.21107222579591	25.1996576323892	8.38393771868384e-06	2.24069313287536e-05	ARNT2
ENSG00000177511	-2.92167555445521	6.62727916973258	25.1987676095761	8.38642625869157e-06	2.24112484307912e-05	ST8SIA3
ENSG00000265282	1.39876594561471	-0.430708600930641	25.190346284926	8.41001091096959e-06	2.24719344122889e-05	
ENSG00000273382	1.01563572137051	-0.225385676643955	25.1792036344765	8.4413235743251e-06	2.25532552087293e-05	
ENSG00000278464	1.71419510342967	1.01658103430341	25.1754012289711	8.45203684753881e-06	2.25785471934087e-05	
ENSG00000250903	0.632198520521744	4.64630101626659	25.175219422879	8.45254944220811e-06	2.25785471934087e-05	
ENSG00000253729	0.722736395307836	9.22807737262534	25.1716870068092	8.46251539942034e-06	2.26028158732566e-05	PRKDC
ENSG00000236810	0.920638844420605	1.05220642679802	25.1689353338237	8.47028717473802e-06	2.26190418236014e-05	ELOA-AS1
ENSG00000174373	-0.70380802242476	6.21212058994639	25.1689120221847	8.4703530475992e-06	2.26190418236014e-05	RALGAPA1
ENSG00000083807	-1.11625768508764	3.30502939185367	25.168470005902	8.47160217649436e-06	2.26200239138294e-05	SLC27A5
ENSG00000285062	1.08168247938162	-0.236452246731875	25.1658755552627	8.4789379270905e-06	2.26372559969601e-05	
ENSG00000170891	2.81699208131008	2.36933809176045	25.1623424399461	8.48893842019636e-06	2.2661598143784e-05	CYTL1
ENSG00000087301	-0.853476333507755	5.57615726849973	25.1596462912784	8.49657817818056e-06	2.26796337954242e-05	TXNDC16
ENSG00000144583	-1.86095263139325	2.21523852511009	25.1524033183199	8.51713737578093e-06	2.27321475404968e-05	MARCHF4
ENSG00000258274	1.11355142256857	2.26403357472958	25.1458704652162	8.53572554125451e-06	2.27793902481332e-05	LOC101928731
ENSG00000186160	-1.75787103529428	0.695380512477566	25.1382561515111	8.5574444034223e-06	2.2834977190043e-05	CYP4Z1
ENSG00000114405	-1.15294168692423	4.21094120438314	25.1360085622748	8.56386641257232e-06	2.28497381722288e-05	C3orf14
ENSG00000279235	0.79452615787754	0.879037579613528	25.1346322361698	8.56780146134998e-06	2.28578611752128e-05	
ENSG00000169689	-1.01334764982902	3.24626619616747	25.129359955396	8.58289293156918e-06	2.28957433830915e-05	CENPX
ENSG00000256274	1.04777433737296	2.05845897686751	25.1288299886101	8.58441145548575e-06	2.28974142595138e-05	TAS2R64P
ENSG00000124406	-1.8580470669095	8.22534407555841	25.1279255367708	8.58700364779154e-06	2.2901948313475e-05	ATP8A1
ENSG00000107959	-0.827629833637688	6.56403888604584	25.1256124418473	8.59363678923633e-06	2.29172577094504e-05	PITRM1
ENSG00000011304	1.05886897753028	5.58142825659375	25.1245238259702	8.59676041108937e-06	2.29232058130502e-05	PTBP1
ENSG00000264304	1.32456551043988	0.171571445724576	25.121060273558	8.60670646565019e-06	2.2947342763444e-05	
ENSG00000236609	-1.0936311396528	4.33955348276481	25.1199610414739	8.60986557400295e-06	2.29533811111235e-05	ZNF853
ENSG00000225930	2.46907668811224	0.679788017601687	25.1176446136495	8.61652678187918e-06	2.29687536203707e-05	LINC02249
ENSG00000249140	0.835984761144043	0.547890700218608	25.1153006199177	8.62327274814886e-06	2.29843488504767e-05	
ENSG00000103091	0.534920013714519	5.98803419349221	25.1051394577945	8.65258032670747e-06	2.30600699984369e-05	WDR59
ENSG00000234899	1.54571239223125	3.72952032910023	25.0989487462713	8.67048710800511e-06	2.31053942090075e-05	SOX9-AS1
ENSG00000186105	1.33010806609925	-0.257820202219959	25.0945283926883	8.68329681025558e-06	2.31371275576422e-05	LRRC70
ENSG00000099337	1.53658622723435	2.21804480363425	25.0924873316194	8.68921826311574e-06	2.3150502099332e-05	KCNK6
ENSG00000215456	-1.26724119368221	0.173517887393266	25.0912868223346	8.69270311056587e-06	2.31573827416102e-05	BCRP4
ENSG00000120071	0.652584310064068	7.21229107033118	25.090467622144	8.69508193041783e-06	2.31610245698501e-05	KANSL1
ENSG00000259585	0.56599080324042	2.28892738357508	25.0901945510841	8.69587503429088e-06	2.31610245698501e-05	
ENSG00000258883	-1.28140106582041	0.531887784508746	25.0880608733242	8.70207466574793e-06	2.31751319182755e-05	NBEAP4
ENSG00000108883	0.714517267479636	7.20105269710872	25.0836657253808	8.71485982190158e-06	2.3206772912337e-05	EFTUD2
ENSG00000065717	-1.59523575498851	4.80666484678055	25.0830199008375	8.71674013256301e-06	2.32093718749071e-05	TLE2
ENSG00000225358	1.45100041695723	-0.177640457077431	25.0808359760511	8.72310174945513e-06	2.32239010788139e-05	
ENSG00000183255	0.701055829031607	7.02529421637002	25.077887952966	8.73169683532438e-06	2.32443729155274e-05	PTTG1IP
ENSG00000273340	1.88716783887596	0.792072946841966	25.0738695336098	8.74342697996472e-06	2.32731853807088e-05	
ENSG00000197121	1.05399477304039	7.19787843468793	25.0692697977956	8.75687428227525e-06	2.33065621128896e-05	PGAP1
ENSG00000251139	2.17517825091657	0.923442595264704	25.0676476434923	8.76162180112338e-06	2.33167797102687e-05	
ENSG00000143499	-0.715173731422663	5.55157425373051	25.0538134912029	8.80221945118018e-06	2.34223911057065e-05	SMYD2
ENSG00000119698	-2.41337794858849	4.52383707000556	25.0516976285247	8.80844598557076e-06	2.34365297760391e-05	PPP4R4
ENSG00000248100	1.12539281965089	1.25452718324694	25.050463371524	8.81208026973505e-06	2.34437690600964e-05	
ENSG00000205485	0.655439212250947	3.47517117330974	25.049824455925	8.81396218040807e-06	2.34463452902335e-05	LOC100133091
ENSG00000119979	-0.58990663649073	3.39614619023102	25.04874601292	8.81713966254539e-06	2.34523670265548e-05	DENND10
ENSG00000240522	1.13815838276197	0.556201420078907	25.0476445439437	8.82038622468376e-06	2.34585712390164e-05	RPL7AP10
ENSG00000240922	1.48145580149006	2.23814912582187	25.0459494489439	8.82538493369425e-06	2.34694336673156e-05	LSAMP-AS1
ENSG00000260751	1.1418696137351	0.15227424258764	25.0367048501276	8.85269877813527e-06	2.35394874633131e-05	
ENSG00000280379	1.37866607647071	0.117174253360081	25.036413122747	8.85356214624436e-06	2.35394874633131e-05	
ENSG00000172071	0.548586867605069	5.14318423496732	25.0284248997213	8.87723758364843e-06	2.35999899092953e-05	EIF2AK3
ENSG00000111707	-0.460690371797967	5.52804074428176	25.0249979630984	8.88741460870825e-06	2.36245982322628e-05	SUDS3
ENSG00000196873	0.621934602441963	4.77751268099946	25.0233576105622	8.89229030747324e-06	2.36351108887014e-05	CBWD3
ENSG00000147454	0.681283673944436	5.53392952639421	25.016265542977	8.91340263013041e-06	2.3688772755752e-05	SLC25A37
ENSG00000188013	-1.16489210498944	2.65400004252218	25.0152524948387	8.91642264354315e-06	2.36943453247603e-05	
ENSG00000284600	-2.25852196161059	-0.198414181894328	25.0109893964893	8.92914316854468e-06	2.37256920406563e-05	
ENSG00000184979	1.16081222678826	2.10074767517507	25.0083877089022	8.93691559067182e-06	2.37438859870178e-05	USP18
ENSG00000088812	-0.410355907201001	7.6431548071223	25.0076861335284	8.93901272642178e-06	2.3746999443496e-05	ATRN
ENSG00000235225	-1.47185847659332	-0.58243929565368	25.003336293696	8.9520266827e-06	2.37791104131128e-05	RPL31P17
ENSG00000145592	-0.674862333192346	6.63846697631869	24.9990512983495	8.96486601905547e-06	2.38107509447437e-05	RPL37
ENSG00000135643	-1.29635327386944	5.70306074835437	24.9938226621337	8.98055893484343e-06	2.38499632722223e-05	KCNMB4
ENSG00000158473	2.04473941486198	0.771673111825863	24.9897085587133	8.99292696224986e-06	2.38803383844948e-05	CD1D
ENSG00000151136	-1.53057915084114	4.40705972147641	24.9820452445639	9.01601234654741e-06	2.39391637568942e-05	BTBD11
ENSG00000237351	0.842591184403729	0.672336541629432	24.9801774083731	9.02164851049015e-06	2.39494343487197e-05	
ENSG00000079385	0.909488659205451	2.06095600083854	24.9801448502325	9.02174678680779e-06	2.39494343487197e-05	CEACAM1
ENSG00000088298	0.714217609503479	4.53654407945273	24.977805388031	9.02881135530141e-06	2.39657093219372e-05	EDEM2
ENSG00000162947	1.3005196692318	-0.325484082110144	24.965586616069	9.06580305097066e-06	2.40614100623746e-05	LINC01931
ENSG00000270842	1.22624722655396	1.18458068886707	24.9646897077277	9.06852463395288e-06	2.40660409818052e-05	
ENSG00000169860	1.48633982576181	5.1941992746462	24.9643936185981	9.0694232759018e-06	2.40660409818052e-05	P2RY1
ENSG00000112232	-2.93673224260326	4.15126668089751	24.9571255583877	9.09151135838655e-06	2.41221584837166e-05	KHDRBS2
ENSG00000128815	1.37296441314104	5.1320721904846	24.9505864431825	9.11143223306035e-06	2.41703769002041e-05	WDFY4
ENSG00000164270	-2.18918807391556	1.96550324485095	24.9505418800117	9.11156814765144e-06	2.41703769002041e-05	HTR4
ENSG00000244203	1.26309934673905	-0.2571209557652	24.9418460314406	9.13813052129728e-06	2.42360587349231e-05	FOXP1-AS1
ENSG00000188897	1.50161203425649	1.59807440252864	24.94181775005	9.13821704180209e-06	2.42360587349231e-05	LOC400499
ENSG00000261337	0.860913235400392	1.13599758855184	24.9403481538504	9.14271411794919e-06	2.42432957906538e-05	
ENSG00000118620	0.848413887195141	4.55432878062346	24.9403086653716	9.14283498763833e-06	2.42432957906538e-05	ZNF430
ENSG00000101220	-1.27454807836469	3.55479681568024	24.9392754762541	9.14599805483734e-06	2.42491776939463e-05	C20orf27
ENSG00000228536	1.1349429847047	0.519125322781147	24.9311635574299	9.17087218935501e-06	2.43126159218879e-05	
ENSG00000278917	1.31646855278343	1.44061736637501	24.9303643214202	9.17332676919635e-06	2.431661139552e-05	
ENSG00000265778	1.16019965295379	0.432886509121761	24.9289840407563	9.17756744756229e-06	2.43253401364955e-05	LOC101927989
ENSG00000232759	1.79504044440365	0.0572706220713813	24.9279548740379	9.18073072267582e-06	2.43312116891238e-05	LOC100506178
ENSG00000167548	0.73968736251509	7.7079883009183	24.9270807955722	9.18341821013485e-06	2.43358212042448e-05	KMT2D
ENSG00000249098	1.12118882763152	0.00632453970982649	24.9257674318937	9.18745789463442e-06	2.43414388527556e-05	
ENSG00000227413	0.9790392089449	0.00375725911012448	24.9255131060479	9.18824037276858e-06	2.43414388527556e-05	
ENSG00000159904	-1.43267698087876	1.2545795713806	24.9254666254108	9.1883833861483e-06	2.43414388527556e-05	ZNF890P
ENSG00000131269	0.523915784946689	5.2300905295127	24.9234282747041	9.19465735174985e-06	2.43555455601878e-05	ABCB7
ENSG00000175906	-1.41131340799113	2.62912737223516	24.9230662019634	9.19577226653831e-06	2.43559850588964e-05	ARL4D
ENSG00000285748	2.34383473773122	0.690521842570527	24.9219122600806	9.19932649328285e-06	2.43628845784856e-05	
ENSG00000163539	-0.98068933757011	8.92893720002365	24.9182795843388	9.21052479203057e-06	2.43900246375841e-05	CLASP2
ENSG00000183850	2.46141182903286	2.25305331261827	24.9145118768768	9.22215441633083e-06	2.44183011549707e-05	ZNF730
ENSG00000242829	1.69322233013866	-0.0634176062335061	24.9133180891469	9.22584243513613e-06	2.44255463273952e-05	RPS26P21
ENSG00000219102	2.03829748644823	0.22298095855502	24.9121113563383	9.2295720140882e-06	2.44329000249173e-05	HNRNPA3P12
ENSG00000172270	-1.22078712553816	7.5649306117994	24.9058785205163	9.24886060924187e-06	2.4481436420812e-05	BSG
ENSG00000168071	-1.66723849978907	4.24480676938321	24.8949362642309	9.28282541247623e-06	2.45688062505107e-05	CCDC88B
ENSG00000212907	2.05003270063737	9.37682048407656	24.8931204559051	9.28847430131241e-06	2.45812222049065e-05	ND4L
ENSG00000236739	0.866959214377902	2.97243340863323	24.8916755798762	9.29297180791738e-06	2.45905888700072e-05	
ENSG00000267365	-1.37768494420372	0.804410307412884	24.8829963003162	9.32003604294736e-06	2.46596623754891e-05	KCNJ2-AS1
ENSG00000199872	1.44325229746722	-0.601454594837305	24.8819170698346	9.32340712263298e-06	2.46660389446836e-05	RNU6-942P
ENSG00000141646	0.520542501632737	6.45314133725572	24.8815201504807	9.32464725908201e-06	2.46667771494887e-05	SMAD4
ENSG00000178177	0.807811982139002	5.06125620450566	24.8770135263272	9.33873988462763e-06	2.47015107841872e-05	LCORL
ENSG00000118762	0.763335538100277	6.26458575322772	24.8722505087868	9.35365850072631e-06	2.47384218282297e-05	PKD2
ENSG00000198799	0.430235692133731	6.0074923157063	24.8673327996507	9.36908780462695e-06	2.47760898307413e-05	LRIG2
ENSG00000132356	0.434354399365062	5.97131006144784	24.8670959488475	9.36983159544809e-06	2.47760898307413e-05	PRKAA1
ENSG00000131467	0.49806308179818	6.27005549487797	24.8662444905318	9.37250596993997e-06	2.47806083979097e-05	PSME3
ENSG00000175745	-0.799410356109267	5.19620186457461	24.8637470030893	9.38035502155965e-06	2.47988063069972e-05	NR2F1
ENSG00000267871	0.772228169420159	1.12442792069792	24.8617192968434	9.38673271323212e-06	2.48131110397675e-05	ZNF460-AS1
ENSG00000161133	1.32064692388761	0.382889746701914	24.8594339675237	9.39392613861349e-06	2.48295689338327e-05	USP41
ENSG00000110107	-0.583109242316731	6.89653398541265	24.8526307289403	9.41537454075487e-06	2.48836976200673e-05	PRPF19
ENSG00000112799	1.47772296154593	2.99064622904779	24.8521202768383	9.41698589558839e-06	2.48853936377961e-05	LY86
ENSG00000164309	1.57935713459276	5.72215964730576	24.8418007103794	9.44962384214043e-06	2.49690719559904e-05	CMYA5
ENSG00000218748	1.28284553926005	2.48762571945065	24.8408362103329	9.45268033214449e-06	2.49745769739025e-05	
ENSG00000227051	-1.39451062122348	7.40627626187441	24.8391701187769	9.45796259487796e-06	2.49859608849761e-05	C14orf132
ENSG00000263120	1.52966038302599	0.0166776329653393	24.8327026761888	9.47849659049311e-06	2.50376301970982e-05	
ENSG00000240729	1.09305055268121	0.310142208764578	24.8299559158554	9.48723160449669e-06	2.5058124846085e-05	RPL21P60
ENSG00000100368	1.95473597684021	2.74981054626425	24.8281120712332	9.49309996694943e-06	2.50710445206583e-05	CSF2RB
ENSG00000160877	-1.20229684258627	5.10759424762183	24.8190636988379	9.52195311720426e-06	2.51446575525308e-05	NACC1
ENSG00000250493	1.56233097031227	0.928003099692842	24.8152282328986	9.53421120074846e-06	2.51744372908652e-05	LOC101929227
ENSG00000204628	0.953215526605598	8.33883201848536	24.806594201913	9.56186587451736e-06	2.52448603713083e-05	RACK1
ENSG00000197980	1.00794916777633	1.07770676447678	24.8027124959563	9.57432625777959e-06	2.52751577253562e-05	LEKR1
ENSG00000060982	1.48564052111557	7.04153275825375	24.8023685345319	9.57543120256999e-06	2.52753815663499e-05	BCAT1
ENSG00000249695	-1.93623324854796	1.00370856450272	24.8020729997475	9.57638068775323e-06	2.52753815663499e-05	LOC574538
ENSG00000223959	0.563827951233123	4.76673006460563	24.7947169469915	9.60004575988573e-06	2.53352364449838e-05	AFG3L1P
